A	4	3	1	173	102.92300	27.38230	0.00000	1.00	1.00	0	010.15	202112211029	0.8716785D+05	1.0000
A	4	3	2	173	102.92477	27.38226	5.00000	1.00	1.00	0	010.15	202112211029	0.1743271D+06	1.0000
A	4	3	3	173	102.92654	27.38222	10.00000	1.00	1.00	0	010.15	202112211029	0.1743140D+06	1.0000
A	4	3	4	173	102.92830	27.38217	15.00000	1.00	1.00	0	010.15	202112211029	0.1743010D+06	1.0000
A	4	3	5	173	102.93007	27.38213	20.00000	1.00	1.00	0	010.15	202112211029	0.8714620D+05	1.0000
A	4	4	1	173	102.92300	27.68740	0.00000	1.00	1.00	0	010.15	202112211029	0.7769800D+05	1.0000
A	4	4	2	173	102.92477	27.68740	5.00000	1.00	1.00	0	010.15	202112211029	0.1554513D+06	1.0000
A	4	4	3	173	102.92655	27.68740	10.00000	1.00	1.00	0	010.15	202112211029	0.1555350D+06	1.0000
A	4	4	4	173	102.92832	27.68740	15.00000	1.00	1.00	0	010.15	202112211029	0.1556188D+06	1.0000
A	4	4	5	173	102.93009	27.68740	20.00000	1.00	1.00	0	010.15	202112211029	0.7783706D+05	1.0000
A	4	5	1	173	102.92300	27.94160	0.00000	1.00	1.00	0	010.15	202112211029	0.7255718D+05	1.0000
A	4	5	2	173	102.92475	27.94186	5.00000	1.00	1.00	0	010.15	202112211029	0.1452291D+06	1.0000
A	4	5	3	173	102.92651	27.94212	10.00000	1.00	1.00	0	010.15	202112211029	0.1454028D+06	1.0000
A	4	5	4	173	102.92826	27.94238	15.00000	1.00	1.00	0	010.15	202112211029	0.1455764D+06	1.0000
A	4	5	5	173	102.93001	27.94264	20.00000	1.00	1.00	0	010.15	202112211029	0.7284554D+05	1.0000
A	4	6	1	173	102.82700	28.19570	0.00000	1.00	1.00	0	010.15	202112211029	0.6667718D+05	1.0000
A	4	6	2	173	102.82864	28.19631	5.00000	1.00	1.00	0	010.15	202112211029	0.1333926D+06	1.0000
A	4	6	3	173	102.83028	28.19693	10.00000	1.00	1.00	0	010.15	202112211029	0.1334509D+06	1.0000
A	4	6	4	173	102.83192	28.19754	15.00000	1.00	1.00	0	010.15	202112211029	0.1335091D+06	1.0000
A	4	6	5	173	102.83356	28.19815	20.00000	1.00	1.00	0	010.15	202112211029	0.6677366D+05	1.0000
A	4	7	1	173	102.71200	28.38190	0.00000	1.00	1.00	0	010.15	202112211029	0.7240401D+05	1.0000
A	4	7	2	173	102.71370	28.38237	5.00000	1.00	1.00	0	010.15	202112211029	0.1447455D+06	1.0000
A	4	7	3	173	102.71541	28.38283	10.00000	1.00	1.00	0	010.15	202112211029	0.1446514D+06	1.0000
A	4	7	4	173	102.71711	28.38330	15.00000	1.00	1.00	0	010.15	202112211029	0.1445574D+06	1.0000
A	4	7	5	173	102.71882	28.38376	20.00000	1.00	1.00	0	010.15	202112211029	0.7224753D+05	1.0000
A	4	8	1	173	102.65400	28.68690	0.00000	1.00	1.00	0	010.15	202112211029	0.6465389D+05	1.0000
A	4	8	2	173	102.65576	28.68719	5.00000	1.00	1.00	0	010.15	202112211029	0.1293594D+06	1.0000
A	4	8	3	173	102.65752	28.68748	10.00000	1.00	1.00	0	010.15	202112211029	0.1294374D+06	1.0000
A	4	8	4	173	102.65928	28.68777	15.00000	1.00	1.00	0	010.15	202112211029	0.1295155D+06	1.0000
A	4	8	5	173	102.66104	28.68805	20.00000	1.00	1.00	0	010.15	202112211029	0.6478347D+05	1.0000
A	4	9	1	173	102.61500	28.83930	0.00000	1.00	1.00	0	010.15	202112211029	0.5174150D+05	1.0000
A	4	9	2	173	102.61659	28.84003	5.00000	1.00	1.00	0	010.15	202112211029	0.1036221D+06	1.0000
A	4	9	3	173	102.61817	28.84076	10.00000	1.00	1.00	0	010.15	202112211029	0.1038321D+06	1.0000
A	4	9	4	173	102.61976	28.84149	15.00000	1.00	1.00	0	010.15	202112211029	0.1040420D+06	1.0000
A	4	9	5	173	102.62135	28.84222	20.00000	1.00	1.00	0	010.15	202112211029	0.5209052D+05	1.0000
A	4	10	1	173	102.46200	29.00850	0.00000	1.00	1.00	0	010.15	202112211029	0.6006363D+05	1.0000
A	4	10	2	173	102.46341	29.00948	5.00000	1.00	1.00	0	010.15	202112211029	0.1201810D+06	1.0000
A	4	10	3	173	102.46481	29.01045	10.00000	1.00	1.00	0	010.15	202112211029	0.1202625D+06	1.0000
A	4	10	4	173	102.46622	29.01143	15.00000	1.00	1.00	0	010.15	202112211029	0.1203441D+06	1.0000
A	4	10	5	173	102.46762	29.01241	20.00000	1.00	1.00	0	010.15	202112211029	0.6019901D+05	1.0000
A	4	11	1	173	102.30800	29.17770	0.00000	1.00	1.00	0	010.15	202112211029	0.3004512D+05	1.0000
A	4	11	2	173	102.30941	29.17868	5.00000	1.00	1.00	0	010.15	202112211029	0.6009034D+05	1.0000
A	4	11	3	173	102.31081	29.17966	10.00000	1.00	1.00	0	010.15	202112211029	0.6009059D+05	1.0000
A	4	11	4	173	102.31222	29.18064	15.00000	1.00	1.00	0	010.15	202112211029	0.6009087D+05	1.0000
A	4	11	5	173	102.31362	29.18162	20.00000	1.00	1.00	0	010.15	202112211029	0.3004551D+05	1.0000
A	5	1	1	173	102.30800	29.17770	0.00000	1.00	1.00	0	010.15	202112211029	0.7902416D+05	1.0000
A	5	1	2	173	102.30457	29.17863	10.00000	1.00	1.00	0	010.15	202112211029	0.1579458D+06	1.0000
A	5	1	3	173	102.30113	29.17957	20.00000	1.00	1.00	0	010.15	202112211029	0.7892159D+05	1.0000
A	5	2	1	173	102.21200	28.90640	0.00000	1.00	1.00	0	010.15	202112211029	0.2247899D+06	1.0000
A	5	2	2	173	102.20868	28.90759	10.00000	1.00	1.00	0	010.15	202112211029	0.4494022D+06	1.0000
A	5	2	3	173	102.20536	28.90878	20.00000	1.00	1.00	0	010.15	202112211029	0.2246123D+06	1.0000
A	5	3	1	173	101.96200	28.43130	0.00000	1.00	1.00	0	010.15	202112211029	0.2726015D+06	1.0000
A	5	3	2	173	101.95879	28.43267	10.00000	1.00	1.00	0	010.15	202112211029	0.5449287D+06	1.0000
A	5	3	3	173	101.95557	28.43404	20.00000	1.00	1.00	0	010.15	202112211029	0.2723272D+06	1.0000
A	5	4	1	173	101.73100	28.02410	0.00000	1.00	1.00	0	010.15	202112211029	0.2404287D+06	1.0000
A	5	4	2	173	101.72811	28.02593	10.00000	1.00	1.00	0	010.15	202112211029	0.4803655D+06	1.0000
A	5	4	3	173	101.72521	28.02775	20.00000	1.00	1.00	0	010.15	202112211029	0.2399368D+06	1.0000
A	5	5	1	173	101.40400	27.73540	0.00000	1.00	1.00	0	010.15	202112211029	0.2624762D+06	1.0000
A	5	5	2	173	101.40171	27.73780	10.00000	1.00	1.00	0	010.15	202112211029	0.5246715D+06	1.0000
A	5	5	3	173	101.39942	27.74020	20.00000	1.00	1.00	0	010.15	202112211029	0.2621953D+06	1.0000
A	5	6	1	172	100.92300	27.41240	0.00000	1.00	1.00	0	010.15	202112211029	0.2729799D+06	1.0000
A	5	6	2	172	100.92068	27.41477	10.00000	1.00	1.00	0	010.15	202112211029	0.5459862D+06	1.0000
A	5	6	3	172	100.91836	27.41714	20.00000	1.00	1.00	0	010.15	202112211029	0.2730063D+06	1.0000
A	5	7	1	163	100.57700	27.08970	0.00000	1.00	1.00	0	010.15	202112211029	0.2258453D+06	1.0000
A	5	7	2	163	100.57464	27.09204	10.00000	1.00	1.00	0	010.15	202112211029	0.4515770D+06	1.0000
A	5	7	3	163	100.57229	27.09437	20.00000	1.00	1.00	0	010.15	202112211029	0.2257317D+06	1.0000
A	5	8	1	158	100.25000	26.86880	0.00000	1.00	1.00	0	010.15	202112211029	0.1770019D+06	1.0000
A	5	8	2	158	100.24794	26.87135	10.00000	1.00	1.00	0	010.15	202112211029	0.3538422D+06	1.0000
A	5	8	3	158	100.24589	26.87390	20.00000	1.00	1.00	0	010.15	202112211029	0.1768402D+06	1.0000
A	5	9	1	151	100.00000	26.71580	0.00000	1.00	1.00	0	010.15	202112211029	0.7528551D+05	1.0000
A	5	9	2	151	99.99802	26.71840	10.00000	1.00	1.00	0	010.15	202112211029	0.1505383D+06	1.0000
A	5	9	3	151	99.99604	26.72099	20.00000	1.00	1.00	0	010.15	202112211029	0.7525277D+05	1.0000
A	6	1	1	173	102.07700	29.94000	0.00000	1.00	1.00	0	010.15	202112211029	0.1720983D+06	1.0000
A	6	1	2	173	102.06643	29.89908	10.00000	1.00	1.00	0	010.15	202112211029	0.3442768D+06	1.0000
A	6	1	3	173	102.05588	29.85815	20.00000	1.00	1.00	0	010.15	202112211029	0.1721787D+06	1.0000
A	6	2	1	173	102.70800	29.81540	0.00000	1.00	1.00	0	010.15	202112211029	0.2318409D+06	1.0000
A	6	2	2	173	102.69741	29.77448	10.00000	1.00	1.00	0	010.15	202112211029	0.4629563D+06	1.0000
A	6	2	3	173	102.68682	29.73357	20.00000	1.00	1.00	0	010.15	202112211029	0.2311202D+06	1.0000
A	6	3	1	173	102.92700	29.77070	0.00000	1.00	1.00	0	010.15	202112211029	0.1393198D+06	1.0000
A	6	3	2	173	102.91410	29.73029	10.00000	1.00	1.00	0	010.15	202112211029	0.2751723D+06	1.0000
A	6	3	3	173	102.90127	29.68986	20.00000	1.00	1.00	0	010.15	202112211029	0.1360769D+06	1.0000
A	6	4	1	173	103.21500	29.69180	0.00000	1.00	1.00	0	010.15	202112211029	0.1027040D+06	1.0000
A	6	4	2	173	103.19430	29.65392	10.00000	1.00	1.00	0	010.15	202112211029	0.1874822D+06	1.0000
A	6	4	3	173	103.17595	29.61513	20.00000	1.00	1.00	0	010.15	202112211029	0.8455543D+05	1.0000
A	6	5	1	173	103.28100	29.62340	0.00000	1.00	1.00	0	010.15	202112211029	0.9472303D+05	1.0000
A	6	5	2	173	103.23371	29.61511	10.00000	1.00	1.00	0	010.15	202112211029	0.1729011D+06	1.0000
A	6	5	3	173	103.18593	29.60933	20.00000	1.00	1.00	0	010.15	202112211029	0.7758777D+05	1.0000
A	6	6	1	173	103.28500	29.38790	0.00000	1.00	1.00	0	010.15	202112211029	0.1366791D+06	1.0000
A	6	6	2	173	103.23696	29.38533	10.00000	1.00	1.00	0	010.15	202112211029	0.2743101D+06	1.0000
A	6	6	3	173	103.18893	29.38273	20.00000	1.00	1.00	0	010.15	202112211029	0.1378983D+06	1.0000
A	6	7	1	173	103.31200	29.17970	0.00000	1.00	1.00	0	010.15	202112211029	0.1211968D+06	1.0000
A	6	7	2	173	103.26531	29.16987	10.00000	1.00	1.00	0	010.15	202112211029	0.2494888D+06	1.0000
A	6	7	3	173	103.21864	29.15996	20.00000	1.00	1.00	0	010.15	202112211029	0.1282804D+06	1.0000
A	6	8	1	173	103.38800	29.01240	0.00000	1.00	1.00	0	010.15	202112211029	0.1115111D+06	1.0000
A	6	8	2	173	103.34538	28.99318	10.00000	1.00	1.00	0	010.15	202112211029	0.2249269D+06	1.0000
A	6	8	3	173	103.30272	28.97403	20.00000	1.00	1.00	0	010.15	202112211029	0.1134665D+06	1.0000
A	6	9	1	173	103.50000	28.85860	0.00000	1.00	1.00	0	010.15	202112211029	0.9401069D+05	1.0000
A	6	9	2	173	103.45490	28.84452	10.00000	1.00	1.00	0	010.15	202112211029	0.1781850D+06	1.0000
A	6	9	3	173	103.41002	28.82990	20.00000	1.00	1.00	0	010.15	202112211029	0.8412841D+05	1.0000
